0,06283;12,79253
0,12566;9,666353
0,1885;6,92841
0,25133;4,549383
0,31416;2,5002043
0,37699;0,75385237
0,43982;-0,71511364
0,50265;-1,9305533
0,56549;-2,9148848
0,62832;-3,6884947
0,69115;-4,270674
0,75398;-4,678959
0,81681;-4,9293027
0,87965;-5,036086
0,94248;-5,012068
1,00531;-4,8684883
1,06814;-4,614977
1,13097;-4,2595835
1,19381;-3,8086965
1,25664;-3,2673476
1,31947;-2,638778
1,3823;-1,924713
1,44513;-1,1252965
1,50796;-0,23909111
1,5708;0,7370837
1,63363;1,807517
1,69646;2,9785373
1,75929;4,257906
1,82212;5,6549654
1,88496;7,1808925
1,94779;8,847708
2,01062;10,669728
2,07345;12,662622
2,13628;14,843636
2,19911;17,231598
2,26195;19,847353
2,32478;22,712065
2,38761;25,849699
2,45044;29,28541
2,51327;33,045933
2,57611;37,160267
2,63894;41,656998
2,70177;46,568233
2,7646;51,927032
2,82743;57,76803
2,89027;64,1285
2,9531;71,044235
3,01593;78,55557
3,07876;86,70348
3,14159;95,53052
3,20442;105,080795
3,26726;115,40172
3,33009;126,537315
3,39292;138,53802
3,45575;151,45428
3,51858;165,33815
3,58142;180,24567
3,64425;196,2273
3,70708;213,34212
3,76991;231,64847
3,83274;251,20628
3,89557;272,0771
3,95841;294,32764
4,02124;318,01553
4,08407;343,21045
4,1469;369,98022
4,20973;398,39432
4,27257;428,52866
4,3354;460,44623
4,39823;494,22583
4,46106;529,9433
4,52389;567,67584
4,58673;607,509
4,64956;649,51044
4,71239;693,76855
4,77522;740,36694
4,83805;789,3908
4,90088;840,927
4,96372;895,0727
5,02655;951,9007
5,08938;1011,511
5,15221;1073,9966
5,21504;1139,4524
5,27788;1207,9857
5,34071;1279,6727
5,40354;1354,6234
5,46637;1432,939
5,5292;1514,7219
5,59203;1600,0765
5,65487;1689,123
5,7177;1781,9406
5,78053;1878,6517
5,84336;1979,3673
5,90619;2084,1992
5,96903;2193,2788
6,03186;2306,687
6,09469;2424,5571
6,15752;2547,008
6,22035;2674,1597
6,28319;2806,155
