0,06283;1,0137223
0,12566;1,0442442
0,1885;1,0814561
0,25133;1,1245553
0,31416;1,1727818
0,37699;1,2253937
0,43982;1,2816739
0,50265;1,3409297
0,56549;1,4025027
0,62832;1,4657292
0,69115;1,5299995
0,75398;1,5947182
0,81681;1,6593149
0,87965;1,723253
0,94248;1,7859905
1,00531;1,8470398
1,06814;1,9059281
1,13097;1,9622066
1,19381;2,015459
1,25664;2,0652688
1,31947;2,111269
1,3823;2,1531084
1,44513;2,1904604
1,50796;2,223023
1,5708;2,250522
1,63363;2,272695
1,69646;2,2893178
1,75929;2,3001862
1,82212;2,3051193
1,88496;2,3039608
1,94779;2,2965798
2,01062;2,2828693
2,07345;2,2627468
2,13628;2,2361538
2,19911;2,2030568
2,26195;2,1634395
2,32478;2,1173294
2,38761;2,0647597
2,45044;2,0057948
2,51327;1,9405227
2,57611;1,869044
2,63894;1,7915183
2,70177;1,7080965
2,7646;1,6189642
2,82743;1,5243316
2,89027;1,4244169
2,9531;1,319511
3,01593;1,209882
3,07876;1,0958376
3,14159;0,97771
3,20442;0,8558558
3,26726;0,7306359
3,33009;0,6024956
3,39292;0,47184512
3,45575;0,33913866
3,51858;0,20485485
3,58142;0,069475174
3,64425;-0,06642979
3,70708;-0,20232964
3,76991;-0,3376481
3,83274;-0,47178456
3,89557;-0,6041139
3,95841;-0,7340071
4,02124;-0,86074895
4,08407;-0,9836619
4,1469;-1,1020234
4,20973;-1,2150862
4,27257;-1,3220955
4,3354;-1,4222212
4,39823;-1,5146604
4,46106;-1,5985686
4,52389;-1,6730765
4,58673;-1,7373
4,64956;-1,7903007
4,71239;-1,8311474
4,77522;-1,8588732
4,83805;-1,8724871
4,90088;-1,8709735
4,96372;-1,8532883
5,02655;-1,8183727
5,08938;-1,7651365
5,15221;-1,6924665
5,21504;-1,5992252
5,27788;-1,4842304
5,34071;-1,3463323
5,40354;-1,1843036
5,46637;-0,9969092
5,5292;-0,7828894
5,59203;-0,5409604
5,65487;-0,26976806
5,7177;0,031934105
5,78053;0,36554414
5,84336;0,73244363
5,90619;1,1340386
5,96903;1,571832
6,03186;2,0471394
6,09469;2,561507
6,15752;3,1164382
6,22035;3,713461
6,28319;4,3542337
